datetime,open,high,low,close,volume,vwap,returns,ticker
2026-03-06,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,256.8666585286458,-0.010872553678353492,AAPL
2026-03-09,255.69000244140625,261.1499938964844,253.67999267578125,259.8800048828125,38218500,258.2366638183594,0.009399570838394267,AAPL
2026-03-10,257.6499938964844,262.4800109863281,256.95001220703125,260.8299865722656,30590800,260.086669921875,0.0036554627966916,AAPL
2026-03-11,261.0899963378906,262.1300048828125,259.54998779296875,260.80999755859375,26218900,260.8299967447917,-7.663617950748325e-05,AAPL
2026-03-12,258.6600036621094,258.95001220703125,254.17999267578125,255.75999450683594,40794000,256.2966664632161,-0.019362766377938656,AAPL
2026-03-13,255.47999572753906,256.3299865722656,249.52000427246094,250.1199951171875,36930000,251.98999532063803,-0.022051921765652405,AAPL
2026-03-16,252.11000061035156,253.88999938964844,249.8800048828125,252.82000732421875,32074200,252.19667053222656,0.01079486750256109,AAPL
2026-03-17,252.9600067138672,255.1300048828125,252.17999267578125,254.22999572753906,32361600,253.84666442871094,0.005577044389181385,AAPL
2026-03-18,252.6300048828125,254.94000244140625,249.0,249.94000244140625,35757900,251.2933349609375,-0.016874457610149385,AAPL
2026-03-19,249.39999389648438,251.8300018310547,247.3000030517578,248.9600067138672,34864100,249.36333719889322,-0.0039209238936004365,AAPL
2026-03-20,247.97999572753906,249.1999969482422,246.0,247.99000549316406,88331100,247.7300008138021,-0.003896213024359163,AAPL
2026-03-23,253.97000122070312,254.60000610351562,250.27999877929688,251.49000549316406,40546100,252.1233367919922,0.01411347200480817,AAPL
2026-03-24,250.35000610351562,254.8300018310547,249.5500030517578,251.63999938964844,45152300,252.0066680908203,0.0005964209042432778,AAPL
2026-03-25,254.10000610351562,255.0,251.60000610351562,252.6199951171875,28476700,253.07333374023438,0.00389443542328749,AAPL
2026-03-26,252.1199951171875,257.0,250.77000427246094,252.88999938964844,41796700,253.55333455403647,0.0010688159198788405,AAPL
2026-03-27,253.89999389648438,255.49000549316406,248.07000732421875,248.8000030517578,47900000,250.78667195638022,-0.016173025219509918,AAPL
2026-03-30,250.07000732421875,250.8699951171875,245.50999450683594,246.6300048828125,39446200,247.6699981689453,-0.008721857485242457,AAPL
2026-03-31,247.91000366210938,255.47999572753906,247.10000610351562,253.7899932861328,49598100,252.12333170572916,0.029031294901536553,AAPL
2026-04-01,254.0800018310547,256.17999267578125,253.3300018310547,255.6300048828125,40059400,255.04666646321616,0.007250134541771258,AAPL
2026-04-02,254.1999969482422,256.1300048828125,250.64999389648438,255.9199981689453,31289400,254.23333231608072,0.0011344258521832629,AAPL
2026-04-06,256.510009765625,262.1600036621094,256.4599914550781,258.8599853515625,29329900,259.1599934895833,0.011487914987700076,AAPL
2026-04-07,256.1600036621094,256.20001220703125,245.6999969482422,253.5,62148000,251.8000030517578,-0.020706117804507373,AAPL
2026-04-08,258.45001220703125,259.75,256.5299987792969,258.8999938964844,41032800,258.39333089192706,0.02130175107094434,AAPL
2026-04-09,259.0,261.1199951171875,256.07000732421875,260.489990234375,28121600,259.22666422526044,0.006141353323192211,AAPL
2026-04-10,259.9800109863281,262.19000244140625,259.0199890136719,260.4800109863281,31291500,260.56333414713544,-3.8309525974056235e-05,AAPL
2026-04-13,259.7300109863281,260.17999267578125,256.6600036621094,259.20001220703125,36234700,258.6800028483073,-0.004914000020385667,AAPL
2026-04-14,259.25,261.92999267578125,257.19000244140625,258.8299865722656,48370700,259.31666056315106,-0.001427567968129817,AAPL
2026-04-15,258.1600036621094,266.55999755859375,257.80999755859375,266.42999267578125,49913500,263.59999593098956,0.029362927395561567,AAPL
2026-04-16,266.79998779296875,267.1600036621094,261.2699890136719,263.3999938964844,43323100,263.9433288574219,-0.011372588907376024,AAPL
2026-04-17,266.9599914550781,272.29998779296875,266.7200012207031,270.2300109863281,61436200,269.75,0.025930209749845057,AAPL
2026-04-20,270.3299865722656,274.2799987792969,270.2900085449219,273.04998779296875,36590200,272.5399983723958,0.010435468645202839,AAPL
2026-04-21,271.5,272.79998779296875,265.3999938964844,266.1700134277344,50209800,268.1233317057292,-0.025196757637106715,AAPL
2026-04-22,267.82000732421875,273.739990234375,266.8699951171875,273.1700134277344,43249200,271.25999959309894,0.026298980526972437,AAPL
2026-04-23,275.04998779296875,275.7699890136719,271.6499938964844,273.42999267578125,33399600,273.6166585286458,0.0009517122497622044,AAPL
2026-04-24,272.760009765625,273.05999755859375,269.6499938964844,271.05999755859375,38124500,271.2566630045573,-0.008667648687676,AAPL
