datetime,ticker,open,high,low,close,volume,vwap,returns
2026-04-09,AMZN,225.22999572753906,233.8000030517578,223.27000427246094,233.64999389648438,65964200,230.24000040690103,0.056045170153601775
2026-04-10,AMZN,235.3000030517578,240.42999267578125,235.2100067138672,238.3800048828125,56912800,238.0066680908203,0.020244002182271403
2026-04-13,AMZN,237.4499969482422,240.0,235.75,239.88999938964844,42166200,238.54666646321616,0.006334400855383171
2026-04-14,AMZN,241.77999877929688,252.17999267578125,241.77999877929688,249.02000427246094,72685000,247.65999857584634,0.038059130876826774
2026-04-15,AMZN,249.25,250.44000244140625,247.1999969482422,248.5,43045200,248.7133331298828,-0.00208820280916866
2026-04-16,AMZN,248.50999450683594,250.0,244.1999969482422,249.6999969482422,41895700,247.96666463216147,0.004828961562342915
2026-04-17,AMZN,254.99000549316406,256.17999267578125,250.11000061035156,250.55999755859375,52029300,252.28333028157553,0.003444135445984209
2026-04-20,AMZN,249.19000244140625,250.17999267578125,245.3699951171875,248.27999877929688,39463100,247.94332885742188,-0.009099612075002872
2026-04-21,AMZN,255.08999633789062,255.08999633789062,249.10000610351562,249.91000366210938,42922400,251.36666870117188,0.0065651880571397925
2026-04-22,AMZN,252.44000244140625,255.94000244140625,250.3300018310547,255.36000061035156,36065100,253.87666829427084,0.021807838295304194
2026-04-23,AMZN,255.38999938964844,258.7900085449219,253.07000732421875,255.0800018310547,39091400,255.64667256673178,-0.001096486445127054
2026-04-24,AMZN,259.9800109863281,264.5,257.69000244140625,263.989990234375,53695200,262.05999755859375,0.03493017225717909
2025-04-25,GOOGL,165.07000732421875,166.10000610351562,161.0399932861328,161.9600067138672,56034000,163.03333536783853,
2025-04-28,GOOGL,162.42999267578125,163.14999389648438,158.60000610351562,160.61000061035156,29745800,160.7866668701172,-0.00833542879447191
2025-04-29,GOOGL,160.32000732421875,160.74000549316406,157.52000427246094,160.16000366210938,26809000,159.47333780924478,-0.002801799056921128
2025-04-30,GOOGL,157.97999572753906,159.27000427246094,155.39999389648438,158.8000030517578,34981100,157.82333374023438,-0.008491512108233734
2025-05-01,GOOGL,160.4499969482422,161.9499969482422,158.91000366210938,161.3000030517578,30203200,160.72000122070312,0.0157430727453145
2025-05-02,GOOGL,163.41000366210938,164.97000122070312,161.8699951171875,164.02999877929688,25715000,163.62333170572916,0.01692495769304525
2025-05-05,GOOGL,163.0,165.38999938964844,162.72000122070312,164.2100067138672,21341800,164.1066691080729,0.001097408619825213
2025-05-06,GOOGL,162.1699981689453,164.8000030517578,161.19000244140625,163.22999572753906,21277200,163.07333374023438,-0.005968034506178221
2025-05-07,GOOGL,164.0800018310547,165.0,147.83999633789062,151.3800048828125,127490100,154.74000040690103,-0.07259689490224808
2025-05-08,GOOGL,155.0,155.92999267578125,152.89999389648438,154.27999877929688,57498700,154.3699951171875,0.01915704718552047
2025-05-09,GOOGL,154.1699981689453,155.0500030517578,152.1999969482422,152.75,32435300,153.33333333333334,-0.009917026130429218
2025-05-12,GOOGL,157.49000549316406,159.10000610351562,156.25,158.4600067138672,44138800,157.9366709391276,0.03738138601549723
2025-05-13,GOOGL,158.7899932861328,160.57000732421875,156.16000366210938,159.52999877929688,42382100,158.75333658854166,0.00675244238353323
2025-05-14,GOOGL,159.9600067138672,167.0,159.61000061035156,165.3699951171875,48755900,163.9933319091797,0.036607511957484684
2025-05-15,GOOGL,165.83999633789062,166.2100067138672,162.3699951171875,163.9600067138672,33146700,164.18000284830728,-0.00852626501150433
2025-05-16,GOOGL,167.72999572753906,169.35000610351562,165.6199951171875,166.19000244140625,42846900,167.05333455403647,0.013600851648113865
2025-05-19,GOOGL,164.50999450683594,166.63999938964844,164.22000122070312,166.5399932861328,30426100,165.79999796549478,0.002105968106294265
2025-05-20,GOOGL,166.42999267578125,168.5,162.89999389648438,163.97999572753906,46607700,165.1266632080078,-0.015371668438796005
2025-05-21,GOOGL,163.69000244140625,173.13999938964844,163.55999755859375,168.55999755859375,73416000,168.4199981689453,0.027930247288605825
2025-05-22,GOOGL,171.85000610351562,176.77000427246094,170.7100067138672,170.8699951171875,74864400,172.78333536783853,0.013704304651468435
2025-05-23,GOOGL,169.05999755859375,169.9600067138672,167.88999938964844,168.47000122070312,35211400,168.7733357747396,-0.014045730467999284
2025-05-27,GOOGL,170.16000366210938,173.1699981689453,170.0,172.89999389648438,37995700,172.02333068847656,0.02629543920984334
2025-05-28,GOOGL,173.16000366210938,175.27000427246094,171.91000366210938,172.36000061035156,34784000,173.18000284830728,-0.003123153876200324
2025-05-29,GOOGL,174.0,174.4199981689453,170.6300048828125,171.86000061035156,29317300,172.30333455403647,-0.002900905072113158
2025-05-30,GOOGL,171.35000610351562,172.2100067138672,167.44000244140625,171.74000549316406,52639900,170.46333821614584,-0.0006982143416812692
2025-06-02,GOOGL,167.83999633789062,169.8699951171875,167.38999938964844,169.02999877929688,38612300,168.7633310953776,-0.015779705526881793
2025-06-03,GOOGL,167.49000549316406,168.47999572753906,165.27999877929688,166.17999267578125,45084900,166.64666239420572,-0.016860948494928918
2025-06-04,GOOGL,166.74000549316406,168.22000122070312,166.36000061035156,168.0500030517578,26900800,167.5433349609375,0.011252921280511696
2025-06-05,GOOGL,170.33999633789062,170.92999267578125,167.58999633789062,168.2100067138672,36379100,168.90999857584634,0.0009521193644970172
2025-06-06,GOOGL,170.8300018310547,174.5,170.8300018310547,173.67999267578125,35731800,173.00333150227866,0.03251879046184669
2025-06-09,GOOGL,174.5399932861328,176.47000122070312,174.3699951171875,176.08999633789062,28935900,175.6433308919271,0.013876115636464181
2025-06-10,GOOGL,176.1999969482422,181.11000061035156,174.91000366210938,178.60000610351562,61766100,178.20667012532553,0.014254130375519258
2025-06-11,GOOGL,179.77000427246094,180.3699951171875,176.75,177.35000610351562,31646800,178.15666707356772,-0.006998879939990044
2025-06-12,GOOGL,176.17999267578125,176.72000122070312,174.75,175.6999969482422,20941900,175.72333272298178,-0.009303688178676217
2025-06-13,GOOGL,172.44000244140625,177.1300048828125,172.38999938964844,174.6699981689453,27663100,174.7300008138021,-0.005862258378981577
2025-06-16,GOOGL,174.72999572753906,176.94000244140625,174.64999389648438,176.77000427246094,27389200,176.12000020345053,0.01202270639222447
2025-06-17,GOOGL,175.6999969482422,177.36000061035156,174.5800018310547,175.9499969482422,24973000,175.9633331298828,-0.004638837497310089
2025-06-18,GOOGL,176.00999450683594,176.55999755859375,173.1999969482422,173.32000732421875,28707500,174.36000061035156,-0.014947369534749622
2025-06-20,GOOGL,173.9499969482422,174.33999633789062,165.4600067138672,166.63999938964844,75659900,168.8133341471354,-0.0385414704147482
2025-06-23,GOOGL,166.27000427246094,167.33999633789062,162.0,165.19000244140625,57671000,164.84333292643228,-0.008701373941149115
2025-06-24,GOOGL,166.9199981689453,168.22000122070312,166.1300048828125,166.77000427246094,40524300,167.04000345865884,0.009564754571724787
2025-06-25,GOOGL,167.6300048828125,172.36000061035156,167.5500030517578,170.67999267578125,35479000,170.19666544596353,0.02344539367482623
2025-06-26,GOOGL,172.42999267578125,173.69000244140625,169.94000244140625,173.5399932861328,31796700,172.38999938964844,0.01675650769322634
2025-06-27,GOOGL,173.5399932861328,178.67999267578125,171.72999572753906,178.52999877929688,108140200,176.3133290608724,0.028754210477215603
2025-06-30,GOOGL,180.77999877929688,181.22999572753906,174.5800018310547,176.22999572753906,63378900,177.34666442871094,-0.01288300603531134
2025-07-01,GOOGL,175.74000549316406,176.08999633789062,173.52999877929688,175.83999633789062,35904500,175.15333048502603,-0.002213013670223307
2025-07-02,GOOGL,175.5399932861328,178.86000061035156,175.07000732421875,178.63999938964844,29128900,177.5233357747396,0.015923584565922022
2025-07-03,GOOGL,178.5,179.6699981689453,177.0500030517578,179.52999877929688,21689700,178.75,0.004982083479003974
2025-07-07,GOOGL,179.05999755859375,179.3000030517578,175.67999267578125,176.7899932861328,34175600,177.25666300455728,-0.015262103892355383
2025-07-08,GOOGL,177.85000610351562,177.9499969482422,172.80999755859375,174.36000061035156,40442500,175.03999837239584,-0.01374508042346223
2025-07-09,GOOGL,175.25,179.44000244140625,172.77000427246094,176.6199951171875,43025600,176.27666727701822,0.012961656910557284
2025-07-10,GOOGL,175.6300048828125,178.42999267578125,174.3800048828125,177.6199951171875,29252400,176.80999755859375,0.0056618731040984915
2025-07-11,GOOGL,176.7899932861328,181.42999267578125,176.47999572753906,180.19000244140625,34282900,179.36666361490884,0.014469132951631547
2025-07-14,GOOGL,181.00999450683594,183.6699981689453,179.67999267578125,181.55999755859375,32536600,181.63666280110678,0.007603058430686094
2025-07-15,GOOGL,182.80999755859375,184.22000122070312,181.60000610351562,182.0,33448300,182.6066691080729,0.0024234547660435535
2025-07-16,GOOGL,183.24000549316406,184.3300018310547,182.02999877929688,182.97000122070312,33104200,183.11000061035156,0.005329677036830294
2025-07-17,GOOGL,182.13999938964844,184.05999755859375,180.47999572753906,183.5800018310547,31992600,182.7066650390625,0.0033338831845759476
2025-07-18,GOOGL,185.39999389648438,186.4199981689453,183.7100067138672,185.05999755859375,34014500,185.0633341471354,0.008061857025696506
2025-07-21,GOOGL,186.25,190.2899932861328,186.14999389648438,190.10000610351562,45803100,188.84666442871094,0.0272344569945544
2025-07-22,GOOGL,191.5,191.64999389648438,187.4600067138672,191.33999633789062,44660200,190.1499989827474,0.006522831112902638
2025-07-23,GOOGL,191.5,192.52999877929688,189.17999267578125,190.22999572753906,58681900,190.64666239420572,-0.005801194897021911
2025-07-24,GOOGL,197.02999877929688,197.9499969482422,191.0,192.1699981689453,74881700,193.7066650390625,0.010198194212151845
2025-07-25,GOOGL,191.97999572753906,194.3300018310547,191.25999450683594,193.17999267578125,39785900,192.92332967122397,0.0052557345915569265
2025-07-28,GOOGL,193.64999389648438,194.0500030517578,190.83999633789062,192.5800018310547,38139500,192.49000040690103,-0.003105864310356088
2025-07-29,GOOGL,192.42999267578125,195.9199981689453,192.0800018310547,195.75,41389200,194.58333333333334,0.016460681996079085
2025-07-30,GOOGL,195.60000610351562,197.60000610351562,194.69000244140625,196.52999877929688,32445400,196.2733357747396,0.003984668093470534
2025-07-31,GOOGL,195.7100067138672,195.99000549316406,191.08999633789062,191.89999389648438,51329200,192.9933319091797,-0.023558769203535168
2025-08-01,GOOGL,189.02999877929688,190.8300018310547,187.82000732421875,189.1300048828125,34832200,189.26000467936197,-0.014434544563696416
2025-08-04,GOOGL,190.2899932861328,195.27000427246094,190.1199951171875,195.0399932861328,31547400,193.4766642252604,0.031248285574688284
2025-08-05,GOOGL,194.7100067138672,197.86000061035156,193.88999938964844,194.6699981689453,31602300,195.47333272298178,-0.0018970217900114994
2025-08-06,GOOGL,194.5,196.6300048828125,193.6699981689453,196.08999633789062,21562900,195.4633331298828,0.0072943863065790815
2025-08-07,GOOGL,197.05999755859375,197.5399932861328,194.3300018310547,196.52000427246094,26321800,196.12999979654947,0.0021929111255085676
2025-08-08,GOOGL,197.22000122070312,202.61000061035156,197.1699981689453,201.4199981689453,39161800,200.3999989827474,0.024933817372051692
2025-08-11,GOOGL,200.94000244140625,201.47999572753906,199.07000732421875,201.0,25832400,200.51666768391928,-0.0020851860429123015
2025-08-12,GOOGL,201.3699951171875,204.5,200.58999633789062,203.33999633789062,30397900,202.80999755859375,0.011641772825326413
2025-08-13,GOOGL,204.1300048828125,204.52999877929688,197.50999450683594,201.9600067138672,28342900,201.33333333333334,-0.0067866118268749
2025-08-14,GOOGL,201.5,204.44000244140625,201.22999572753906,202.94000244140625,25230400,202.87000020345053,0.00485242471261893
2025-08-15,GOOGL,203.85000610351562,206.44000244140625,201.27999877929688,203.89999389648438,34931400,203.87333170572916,0.004730420043013828
2025-08-18,GOOGL,204.1999969482422,205.27000427246094,202.49000549316406,203.5,18526600,203.75333658854166,-0.001961716078753062
2025-08-19,GOOGL,203.02999877929688,203.44000244140625,199.9600067138672,201.57000732421875,24240200,201.65667215983072,-0.009483993492782505
2025-08-20,GOOGL,200.72999572753906,201.27999877929688,196.60000610351562,199.32000732421875,28955500,199.0666707356771,-0.011162374947880749
2025-08-21,GOOGL,199.75,202.47999572753906,199.42999267578125,199.75,19774600,200.55332946777344,0.0021572981134894142
2025-08-22,GOOGL,202.72999572753906,208.5399932861328,201.3000030517578,206.08999633789062,42827000,205.30999755859375,0.031739656259777815
2025-08-25,GOOGL,206.42999267578125,210.52000427246094,205.27999877929688,208.49000549316406,29928900,208.09666951497397,0.011645442272406825
2025-08-26,GOOGL,207.50999450683594,207.85000610351562,205.6999969482422,207.13999938964844,28464100,206.89666748046875,-0.006475159805969133
2025-08-27,GOOGL,205.6999969482422,208.91000366210938,205.64999389648438,207.47999572753906,23022900,207.34666442871094,0.001641384275815616
2025-08-28,GOOGL,207.25,212.22000122070312,206.89999389648438,211.63999938964844,32339300,210.25333150227866,0.020050143376580065
2025-08-29,GOOGL,210.50999450683594,214.64999389648438,210.1999969482422,212.91000366210938,39728400,212.58666483561197,0.006000776205459912
2025-09-02,GOOGL,208.44000244140625,211.67999267578125,206.1999969482422,211.35000610351562,47523000,209.7433319091797,-0.007327028001321567
2025-09-03,GOOGL,226.2100067138672,231.30999755859375,224.7899932861328,230.66000366210938,103336100,228.9199981689453,0.09136502011329983
2025-09-04,GOOGL,229.64999389648438,232.3699951171875,226.11000061035156,232.3000030517578,51684200,230.25999959309897,0.007110029322859424
2025-09-05,GOOGL,232.1999969482422,235.75999450683594,231.89999389648438,235.0,46588900,234.2199961344401,0.011622888130744524
2025-09-08,GOOGL,235.47000122070312,238.1300048828125,233.6699981689453,234.0399932861328,32474700,235.27999877929688,-0.0040851349526263014
2025-09-09,GOOGL,234.1699981689453,240.47000122070312,233.22999572753906,239.6300048828125,38061000,237.77666727701822,0.02388485625123682
2025-09-10,GOOGL,238.89999389648438,241.66000366210938,237.85000610351562,239.1699981689453,35141100,239.56000264485678,-0.0019196540687471675
2025-09-11,GOOGL,239.8800048828125,242.25,236.25,240.3699951171875,30599300,239.62333170572916,0.005017338953168027
2025-09-12,GOOGL,240.3699951171875,242.0800018310547,238.0,240.8000030517578,26771600,240.2933349609375,0.001788941811812439
2025-09-15,GOOGL,244.66000366210938,252.41000366210938,244.66000366210938,251.61000061035156,58383800,249.56000264485678,0.04489201587040781
2025-09-16,GOOGL,252.0800018310547,253.0399932861328,249.47000122070312,251.16000366210938,34109700,251.22333272298178,-0.0017884700415349286
2025-09-17,GOOGL,251.22000122070312,251.60000610351562,246.27999877929688,249.52999877929688,34108000,249.13666788736978,-0.006489906271085144
2025-09-18,GOOGL,251.67999267578125,253.99000549316406,249.8000030517578,252.02999877929688,31239500,251.94000244140625,0.010018835459584041
2025-09-19,GOOGL,253.25,256.0,251.80999755859375,254.72000122070312,55571400,254.17666625976562,0.010673342278439968
2025-09-22,GOOGL,254.42999267578125,255.77999877929688,250.3000030517578,252.52999877929688,32290500,252.87000020345053,-0.008597685422860546
2025-09-23,GOOGL,253.0399932861328,254.36000061035156,250.47999572753906,251.66000366210938,26628000,252.16666666666666,-0.0034451159125369335
2025-09-24,GOOGL,251.66000366210938,252.35000610351562,246.44000244140625,247.13999938964844,28201000,248.6433359781901,-0.01796075739762648
2025-09-25,GOOGL,244.39999389648438,246.49000549316406,240.74000549316406,245.7899932861328,31020400,244.34000142415366,-0.005462515605930585
2025-09-26,GOOGL,247.07000732421875,249.4199981689453,245.97000122070312,246.5399932861328,18503200,247.30999755859375,0.0030513854122893314
2025-09-29,GOOGL,247.85000610351562,251.14999389648438,242.77000427246094,244.0500030517578,32505800,245.99000040690103,-0.010099741632933035
2025-09-30,GOOGL,242.80999755859375,243.2899932861328,239.25,243.10000610351562,34724300,241.87999979654947,-0.0038926323964876275
2025-10-01,GOOGL,240.75,246.3000030517578,238.61000061035156,244.89999389648438,31658200,243.2699991861979,0.007404309945604481
2025-10-02,GOOGL,245.14999389648438,246.80999755859375,242.3000030517578,245.69000244140625,25483300,244.93333435058594,0.0032258414234824784
2025-10-03,GOOGL,244.49000549316406,246.3000030517578,241.66000366210938,245.35000610351562,30249600,244.4366709391276,-0.0013838427877085335
2025-10-06,GOOGL,244.77999877929688,251.32000732421875,244.5800018310547,250.42999267578125,28894700,248.77666727701822,0.020705059897664357
2025-10-07,GOOGL,248.27000427246094,250.44000244140625,245.52000427246094,245.75999450683594,23181300,247.24000040690103,-0.01864791880176797
2025-10-08,GOOGL,244.9600067138672,246.00999450683594,243.82000732421875,244.6199951171875,21307100,244.81666564941406,-0.004638669495155456
2025-10-09,GOOGL,244.47000122070312,244.75999450683594,239.14999389648438,241.52999877929688,27892100,241.8133290608724,-0.012631822416684813
2025-10-10,GOOGL,241.42999267578125,244.08999633789062,235.83999633789062,236.57000732421875,33180300,238.83333333333334,-0.02053571597791637
2025-10-13,GOOGL,240.2100067138672,244.5,239.7100067138672,244.14999389648438,24995000,242.7866668701172,0.03204119853569298
2025-10-14,GOOGL,241.22999572753906,247.1199951171875,240.50999450683594,245.4499969482422,22111600,244.35999552408853,0.005324608168161493
2025-10-15,GOOGL,247.25,252.11000061035156,245.99000549316406,251.02999877929688,27007700,249.71000162760416,0.02273376207143052
2025-10-16,GOOGL,251.77000427246094,256.9599914550781,250.10000610351562,251.4600067138672,27997200,252.84000142415366,0.001712974292560121
2025-10-17,GOOGL,250.75999450683594,254.22000122070312,247.80999755859375,253.3000030517578,29671600,251.77666727701822,0.007317252401032315
2025-10-20,GOOGL,254.69000244140625,257.3299865722656,254.22999572753906,256.54998779296875,22350200,256.0366566975911,0.012830575215377449
2025-10-21,GOOGL,254.74000549316406,254.8800048828125,244.14999389648438,250.4600067138672,47312100,249.8300018310547,-0.023737990133977593
2025-10-22,GOOGL,254.3699951171875,256.3599853515625,249.2899932861328,251.69000244140625,35029400,252.44666035970053,0.004910946636459412
2025-10-23,GOOGL,252.97999572753906,255.0399932861328,251.85000610351562,253.0800018310547,19901400,253.32333374023438,0.005522664294033808
2025-10-24,GOOGL,256.5799865722656,261.67999267578125,255.32000732421875,259.9200134277344,28655100,258.9733378092448,0.027027072653673212
2025-10-27,GOOGL,264.82000732421875,270.1400146484375,264.2799987792969,269.2699890136719,35235200,267.89666748046875,0.03597251116846789
2025-10-28,GOOGL,269.69000244140625,270.7300109863281,266.5,267.4700012207031,29738600,268.23333740234375,-0.006684695162509802
2025-10-29,GOOGL,267.75,275.3399963378906,267.6700134277344,274.57000732421875,43580300,272.52667236328125,0.026545055786114213
2025-10-30,GOOGL,291.5899963378906,291.5899963378906,280.05999755859375,281.4800109863281,74876000,284.3766682942708,0.025166636842274936
2025-10-31,GOOGL,283.2099914550781,286.0,277.0299987792969,281.19000244140625,39267900,281.4066670735677,-0.0010302988972668015
2025-11-03,GOOGL,282.17999267578125,285.5299987792969,279.79998779296875,283.7200012207031,29786000,283.01666259765625,0.008997470597568835
2025-11-04,GOOGL,276.75,281.2699890136719,276.260009765625,277.5400085449219,30078400,278.35666910807294,-0.021782012720963917
2025-11-05,GOOGL,278.8699951171875,286.4200134277344,277.3399963378906,284.30999755859375,31010300,282.69000244140625,0.024392839969867186
2025-11-06,GOOGL,285.3299865722656,288.3500061035156,281.1400146484375,284.75,37173600,284.7466735839844,0.0015476150862951954
2025-11-07,GOOGL,283.2099914550781,283.7799987792969,275.19000244140625,278.8299865722656,34479600,279.26666259765625,-0.02079021396921643
2025-11-10,GOOGL,284.4200134277344,290.79998779296875,282.8599853515625,290.1000061035156,29557300,287.9199930826823,0.040418965226070025
2025-11-11,GOOGL,287.75,291.9200134277344,287.32000732421875,291.30999755859375,19842100,290.18333943684894,0.00417094598283585
2025-11-12,GOOGL,291.67999267578125,292.010009765625,283.69000244140625,286.7099914550781,24829900,287.4700012207031,-0.015790759472957605
2025-11-13,GOOGL,282.3399963378906,282.8399963378906,277.239990234375,278.57000732421875,29494000,279.5499979654948,-0.028391002662824016
2025-11-14,GOOGL,271.4100036621094,278.55999755859375,270.70001220703125,276.4100036621094,31647200,275.2233378092448,-0.007753898859597652
2025-11-17,GOOGL,285.7799987792969,293.95001220703125,283.57000732421875,285.0199890136719,52670200,287.5133361816406,0.031149326136862943
2025-11-18,GOOGL,287.9200134277344,288.79998779296875,278.20001220703125,284.2799987792969,49158700,283.75999959309894,-0.002596274868074233
2025-11-19,GOOGL,287.1600036621094,303.80999755859375,286.6300048828125,292.80999755859375,68198900,294.4166666666667,0.03000562408866192
2025-11-20,GOOGL,304.5400085449219,306.4200134277344,288.6700134277344,289.45001220703125,62025200,294.8466796875,-0.011474967998284069
2025-11-21,GOOGL,296.4200134277344,303.9200134277344,293.8500061035156,299.6600036621094,74137700,299.1433410644531,0.035273764119848616
2025-11-24,GOOGL,311.1300048828125,319.4800109863281,309.6000061035156,318.5799865722656,85165100,315.8866678873698,0.06313816551737772
2025-11-25,GOOGL,326.2099914550781,328.8299865722656,317.6499938964844,323.44000244140625,88632100,323.30666097005206,0.015255245382585159
2025-11-26,GOOGL,320.67999267578125,324.5,316.7900085449219,319.95001220703125,51373400,320.41334025065106,-0.010790224486865174
2025-11-28,GOOGL,323.3699951171875,326.8500061035156,316.7900085449219,320.17999267578125,26018600,321.27333577473956,0.0007188012501189167
2025-12-01,GOOGL,317.70001220703125,319.8500061035156,313.8900146484375,314.8900146484375,41183000,316.2100118001302,-0.016521888151520003
2025-12-02,GOOGL,316.739990234375,318.3800048828125,313.9100036621094,315.80999755859375,35854700,316.03333536783856,0.0029216007728392057
2025-12-03,GOOGL,315.8900146484375,321.5799865722656,314.1000061035156,319.6300048828125,41838300,318.43666585286456,0.012095903719799184
2025-12-04,GOOGL,322.2300109863281,322.3599853515625,314.70001220703125,317.6199951171875,31240900,318.22666422526044,-0.00628855155936292
2025-12-05,GOOGL,319.489990234375,323.1600036621094,319.1700134277344,321.2699890136719,28851700,321.2000020345052,0.011491700625263501
2025-12-08,GOOGL,320.04998779296875,320.44000244140625,311.2200012207031,313.7200012207031,33909400,315.1266682942708,-0.023500445267694903
2025-12-09,GOOGL,312.3699951171875,317.989990234375,311.8999938964844,317.0799865722656,30194000,315.6566569010417,0.010710140693894532
2025-12-10,GOOGL,315.8299865722656,321.30999755859375,314.67999267578125,320.2099914550781,33428900,318.7333272298177,0.009871341665706579
2025-12-11,GOOGL,320.0799865722656,321.1199951171875,308.6000061035156,312.42999267578125,42353700,314.0499979654948,-0.024296552221695134
2025-12-12,GOOGL,313.70001220703125,314.8699951171875,305.55999755859375,309.2900085449219,35940200,309.9066670735677,-0.010050200699258216
2025-12-15,GOOGL,311.32000732421875,311.4200134277344,304.8800048828125,308.2200012207031,29151900,308.17333984375,-0.003459559942633361
2025-12-16,GOOGL,304.95001220703125,310.7699890136719,302.5899963378906,306.57000732421875,30585000,306.64333089192706,-0.005353299234149622
2025-12-17,GOOGL,308.010009765625,308.0899963378906,296.1199951171875,296.7200012207031,43930400,300.30999755859375,-0.03212971219685745
2025-12-18,GOOGL,301.7200012207031,303.9599914550781,299.2300109863281,302.4599914550781,33518000,301.8833312988281,0.019344803891752305
2025-12-19,GOOGL,301.7300109863281,307.25,300.9700012207031,307.1600036621094,59943200,305.1266682942708,0.015539285656990032
2025-12-22,GOOGL,309.8800048828125,310.1300048828125,305.29998779296875,309.7799987792969,26429900,308.40333048502606,0.008529740480370585
2025-12-23,GOOGL,309.6300048828125,314.94000244140625,309.32000732421875,314.3500061035156,25478700,312.87000528971356,0.014752428633956649
2025-12-24,GOOGL,314.7699890136719,315.0799865722656,311.9200134277344,314.0899963378906,10097400,313.69666544596356,-0.0008271345970306543
2025-12-26,GOOGL,314.4800109863281,315.0899963378906,312.2799987792969,313.510009765625,10899000,313.6266682942708,-0.0018465617467220419
2025-12-29,GOOGL,311.3699951171875,314.0199890136719,310.6199951171875,313.55999755859375,19621800,312.7333272298177,0.00015944560432412658
2025-12-30,GOOGL,312.5,316.95001220703125,312.4599914550781,313.8500061035156,17380900,314.4200032552083,0.0009248901236762475
2025-12-31,GOOGL,312.8500061035156,314.5799865722656,311.44000244140625,313.0,16377700,313.0066630045573,-0.0027083195379491443
2026-01-02,GOOGL,316.8999938964844,322.5,310.3299865722656,315.1499938964844,32009400,315.9933268229167,0.006868990084614612
2026-01-05,GOOGL,317.6600036621094,319.0199890136719,314.6300048828125,316.5400085449219,30195600,316.73000081380206,0.00441064469413921
2026-01-06,GOOGL,316.3999938964844,320.94000244140625,311.7799987792969,314.3399963378906,31212100,315.68666585286456,-0.006950186856771512
2026-01-07,GOOGL,314.3599853515625,326.1499938964844,314.19000244140625,321.9800109863281,35104400,320.77333577473956,0.024304939675017012
2026-01-08,GOOGL,328.9700012207031,330.32000732421875,321.5,325.44000244140625,31896100,325.7533365885417,0.010745982163548273
2026-01-09,GOOGL,327.0899963378906,330.8299865722656,325.79998779296875,328.57000732421875,26214200,328.3999938964844,0.00961776321082719
2026-01-12,GOOGL,325.79998779296875,334.0400085449219,325.0,331.8599853515625,33923900,330.2999979654948,0.010013019916627286
2026-01-13,GOOGL,334.95001220703125,340.489990234375,333.6199951171875,335.9700012207031,33517600,336.6933288574219,0.012384788918695877
2026-01-14,GOOGL,335.05999755859375,336.5199890136719,330.4800109863281,335.8399963378906,28525600,334.2799987792969,-0.0003869538421291674
2026-01-15,GOOGL,337.6499938964844,337.69000244140625,330.739990234375,332.7799987792969,28442400,333.7366638183594,-0.009111474487735083
2026-01-16,GOOGL,334.4100036621094,334.6499938964844,327.70001220703125,330.0,40341600,330.78333536783856,-0.008353863782362136
2026-01-20,GOOGL,320.8699951171875,327.7300109863281,320.42999267578125,322.0,35361000,323.3866678873698,-0.024242424242424288
2026-01-21,GOOGL,320.9200134277344,332.4800109863281,319.3500061035156,328.3800048828125,35386600,326.73667399088544,0.01981367976028725
2026-01-22,GOOGL,334.45001220703125,335.1499938964844,328.75,330.5400085449219,26253600,331.48000081380206,0.006577756349325226
2026-01-23,GOOGL,332.489990234375,333.69000244140625,327.45001220703125,327.92999267578125,27280000,329.69000244140625,-0.00789621770940907
2026-01-26,GOOGL,327.80999755859375,335.8399963378906,327.0,333.260009765625,26042100,332.03333536783856,0.016253521205403798
2026-01-27,GOOGL,335.3699951171875,337.9100036621094,333.4800109863281,334.54998779296875,21636200,335.31333414713544,0.003870785541448374
2026-01-28,GOOGL,336.05999755859375,337.5400085449219,331.94000244140625,336.010009765625,27434400,335.16334025065106,0.004364136977819122
2026-01-29,GOOGL,340.29998779296875,342.2900085449219,326.5400085449219,338.25,39785600,335.69333902994794,0.006666439002628088
2026-01-30,GOOGL,340.0,340.0,332.2900085449219,338.0,31024000,336.7633361816406,-0.0007390983000739038
2026-02-02,GOOGL,336.2200012207031,344.8299865722656,335.6300048828125,343.69000244140625,32006100,341.3833312988281,0.016834326749722628
2026-02-03,GOOGL,347.3399963378906,349.0,337.4700012207031,339.7099914550781,36506700,342.05999755859375,-0.011580234973540326
2026-02-04,GOOGL,342.9599914550781,343.30999755859375,328.5199890136719,333.0400085449219,70618400,334.9566650390625,-0.019634344228695588
2026-02-05,GOOGL,312.2200012207031,332.69000244140625,306.4599914550781,331.25,88205800,323.46666463216144,-0.0053747552816328925
2026-02-06,GOOGL,327.17999267578125,330.3800048828125,319.9200134277344,322.8599853515625,56380500,324.3866678873698,-0.02532834610849055
2026-02-09,GOOGL,320.92999267578125,327.70001220703125,317.260009765625,324.32000732421875,39640100,323.0933430989583,0.004522152136835489
2026-02-10,GOOGL,320.9700012207031,321.6700134277344,314.6099853515625,318.5799865722656,39170000,318.2866617838542,-0.017698632900605804
2026-02-11,GOOGL,318.9700012207031,321.05999755859375,309.6600036621094,310.9599914550781,45406400,313.89333089192706,-0.023918624641724007
2026-02-12,GOOGL,312.0899963378906,316.239990234375,307.20001220703125,309.0,47761300,310.81333414713544,-0.0063030341810427215
